Date,Close,High,Low,Open,Volume
2017-08-30,138.45,140.25,137.67,137.95,1252027
2017-08-31,142.41,142.98,137.32,138.82,2158787
2017-09-01,144.08,144.695,141.01,142.0,1845927
2017-09-04,144.08,144.08,144.08,144.08,0
2017-09-05,144.72,149.34,142.43,145.81,2365947
2017-09-06,145.12,146.97,143.02,145.12,1737742
2017-09-07,143.5,145.21,142.59,144.75,1656014
2017-09-08,141.19,143.86,140.69,143.1,1267551
2017-09-11,142.93,143.97,139.8387,143.0,1781701
2017-09-12,144.07,145.8,139.3,145.8,1957690
2017-09-13,146.46,146.66,142.0,144.11,1686706
2017-09-14,144.61,146.85,143.02,146.3,1511891
2017-09-15,146.69,147.29,145.0,147.06,3713613
2017-09-18,143.64,146.98,143.47,146.98,1421938
2017-09-19,142.83,144.455,141.82,143.9,1288550
2017-09-20,142.92,143.51,141.92,142.66,1407545
2017-09-21,142.92,143.88,142.2,142.99,1372919
2017-09-22,142.82,143.21,141.46,142.43,985622
2017-09-25,143.96,144.635,142.37,143.11,2056769
2017-09-26,139.7,144.09,139.27,143.85,1470072
2017-09-27,139.45,140.49,138.85,139.71,1465624
2017-09-28,138.34,139.4,136.82,139.14,1471534
2017-09-29,140.29,140.57,137.38,137.95,1267865
2017-10-02,140.92,143.49,139.02,140.0,1430328
2017-10-03,141.48,142.59,140.19,141.73,1142114
2017-10-04,141.93,142.95,140.61,141.3,1283999
2017-10-05,143.79,144.62,141.06,141.93,1280803
2017-10-06,141.3,144.035,141.2,143.75,1104777
2017-10-09,141.14,141.52,139.58,141.4,1033031
2017-10-10,143.84,143.92,141.07,141.34,1251223
2017-10-11,141.23,144.07,140.95,144.07,1554534
2017-10-12,141.46,142.14,140.71,141.35,855800
2017-10-13,140.61,143.0,140.44,141.29,721653
2017-10-16,140.84,142.42,140.22,140.9,897415
2017-10-17,143.16,144.91,140.22,140.44,1389505
2017-10-18,140.24,144.67,139.86,143.4,1353172
2017-10-19,140.46,141.29,139.011,140.04,1436254
2017-10-20,139.02,140.48,137.48,140.48,2079610
2017-10-23,135.2,139.39,134.81,138.48,2495922
2017-10-24,136.66,142.24,136.13,141.31,4910263
2017-10-25,132.01,136.525,131.59,134.18,3263435
2017-10-26,126.07,131.75,125.79,130.85,4979025
2017-10-27,128.62,129.4,124.1,125.35,3746708
2017-10-30,127.81,131.39,126.9,127.78,2888633
2017-10-31,119.66,126.04,119.15,125.54,5093852
2017-11-01,116.06,120.49,114.79,119.97,3603987
2017-11-02,115.63,117.47,115.0,117.33,2117840
2017-11-03,117.95,118.13,115.12,115.31,1367865
2017-11-06,115.94,118.86,115.44,117.26,1840270
2017-11-07,117.42,117.57,113.52,115.71,1955958
2017-11-08,115.39,118.74,114.1,117.96,2210990
2017-11-09,116.37,117.0099,114.485,114.52,1367308
2017-11-10,115.17,116.14,114.91,115.49,1521766
2017-11-13,113.45,115.345,113.22,115.02,1620088
2017-11-14,109.98,113.5,109.63,113.08,2533122
2017-11-15,110.34,111.25,108.64,110.1,3092043
2017-11-16,110.33,111.61,108.215,111.18,2885300
2017-11-17,110.87,111.27,109.6128,110.15,2182831
2017-11-20,108.49,111.0,108.01,110.52,1757097
2017-11-21,108.05,109.43,107.9,109.08,2844800
2017-11-22,107.6,108.55,107.07,108.25,1800615
2017-11-23,107.6,107.6,107.6,107.6,0
2017-11-24,108.61,109.1,107.57,107.87,662475
2017-11-27,107.75,110.91,107.22,108.64,2334083
2017-11-28,108.1,108.79,107.18,108.5,2020816
2017-11-29,107.37,110.51,106.34,107.84,2586441
2017-11-30,109.81,111.88,107.85,108.01,2723012
2017-12-01,108.96,111.01,107.41,109.31,1957660
2017-12-04,111.75,113.23,109.23,109.71,2473234
2017-12-05,108.9,113.99,108.57,112.75,2179690
2017-12-06,109.42,109.76,107.56,108.97,1935751
2017-12-07,106.78,109.98,105.01,109.64,2595417
2017-12-08,114.46,116.36,111.6,113.15,5486737
2017-12-11,111.9,115.96,110.925,114.05,2625239
2017-12-12,113.6,114.63,111.5,111.86,1611091
2017-12-13,113.54,114.93,112.26,113.94,1873365
2017-12-14,113.09,114.55,111.8,114.01,1624438
2017-12-15,115.76,116.55,112.5,114.07,3412397
2017-12-18,116.09,118.8,115.85,118.16,2065370
2017-12-19,115.72,116.925,115.16,115.78,1661467
2017-12-20,118.35,118.62,115.51,115.72,1886100
2017-12-21,118.24,119.81,117.838,118.32,1946256
2017-12-22,118.78,119.13,117.51,117.95,991743
